ID,GROUP,SITE,RAION,OBLAST,MOUND,GRAVE,NAME,INTERMENT,SEX,AGE,GRAVE_TYPE,SHAFT,GANGWAY,STEPS,DROMOS,ENTRANCE_SCREEN,BOARDS,ORGANIC_LINING,BODY_POSITION,LEG_POSITION,OCHRE,CHARCOAL,CHALK,FIRE,MASK,TAR,ANIMAL_BONES,AXE_HAMMER,MACEHEAD,ARROWHEAD,SPEARHEAD,BOW,BRONZE_KNIFE,BOLA,WOODEN_JAVELIN,POLISHING_PLATE,ARROW_STRAIGHTENER,AWL,GRINDSTONE,SCRAPER,PUNCH,HAMMERSTONE,PERFORATOR,CASTING_MOULD,TUYERE,DIGGING_TOOL,ADZE,MELTING_POT,FLINT_KNIFE,WOODEN_CUP,WOODEN_BOWL,POTTERY,BODY_ORNAMENT
367,Ingul,Otradnoye,Bashtankiy,Mykolaiv,36,23,Otradnoye 36/23,single,NA,NA,3,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
368,Ingul,Otradnoye,Bashtankiy,Mykolaiv,36,24,Otradnoye 36/24,single,NA,adult,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
369,Ingul,Otradnoye,Bashtankiy,Mykolaiv,36,26,Otradnoye 36/26,single,NA,adult,3,3,0,1,0,1,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,Ingul,Otradnoye,Bashtankiy,Mykolaiv,1,4,Otradnoye 1/4,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
371,Ingul,Otradnoye,Bashtankiy,Mykolaiv,1,12,Otradnoye 1/12,single,NA,adult,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
372,Ingul,Otradnoye,Bashtankiy,Mykolaiv,1,15b,Otradnoye 1/15b,single,NA,adult,3,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
373,Ingul,Otradnoye,Bashtankiy,Mykolaiv,1,19,Otradnoye 1/19,single,NA,adult,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
374,Ingul,Pelageevka,Novobugskiy,Mykolaiv,1,4,Pelageevka 1/4,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375,Ingul,Pelageevka,Novobugskiy,Mykolaiv,1,12,Pelageevka 1/12,single,NA,adult,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
376,Ingul,Pelageevka,Novobugskiy,Mykolaiv,1,15,Pelageevka 1/15,single,NA,adult,3,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
377,Ingul,Pelageevka,Novobugskiy,Mykolaiv,1,19,Pelageevka 1/19,single,NA,NA,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
378,Ingul,Pieski,Bashtankiy,Mykolaiv,1,3,Pieski 1/3,single,NA,adult,NA,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
379,Ingul,Pieski,Bashtankiy,Mykolaiv,1,4,Pieski 1/4,single,NA,adult,NA,NA,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Ingul,Pieski,Bashtankiy,Mykolaiv,4,8,Pieski 4/8,single,NA,adult,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Ingul,Pieski,Bashtankiy,Mykolaiv,6,6,Pieski 6/6,single,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Ingul,Pieski,Bashtankiy,Mykolaiv,6,10,Pieski 6/10,single,NA,NA,2,1,0,1,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Ingul,Pieski,Bashtankiy,Mykolaiv,6,12,Pieski 6/12,single,NA,NA,3,3,0,0,0,0,0,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
384,Ingul,Pieski,Bashtankiy,Mykolaiv,6,15,Pieski 6/15,single,NA,adult,2,1,0,0,1,0,0,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385,Ingul,Pieski,Bashtankiy,Mykolaiv,7,4,Pieski 7/4,twin,NA,NA,2,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Ingul,Pieski,Bashtankiy,Mykolaiv,8,6,Pieski 8/6,cenotaph,NA,NA,2,1,0,0,1,0,0,0,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
387,Ingul,Privolnoie,Bashtankiy,Mykolaiv,1,2,Privolnoie 1/2,twin,NA,NA,2,1,0,0,1,0,0,1,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
388,Ingul,Privolnoie,Bashtankiy,Mykolaiv,1,3,Privolnoie 1/3,single,NA,NA,2,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
389,Ingul,Privolnoie,Bashtankiy,Mykolaiv,1,16(18),Privolnoie 1/16(18),twin,NA,NA,2,1,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
390,Ingul,Privolnoie,Bashtankiy,Mykolaiv,1,21(23),Privolnoie 1/21(23),cenotaph,NA,NA,2,1,0,1,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
391,Ingul,Privolnoie,Bashtankiy,Mykolaiv,1,23(26),Privolnoie 1/23(26),single,NA,juvenile,2,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,Ingul,Privolnoie,Bashtankiy,Mykolaiv,1,28(30),Privolnoie 1/28(30),single,female,adult,2,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
393,Ingul,Privolnoie,Bashtankiy,Mykolaiv,2,10,Privolnoie 2/10,twin,NA,NA,2,1,0,1,1,0,0,1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,Ingul,Privolnoie,Bashtankiy,Mykolaiv,2,26,Privolnoie 2/26,single,male,adult,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
395,Ingul,Privolnoie,Bashtankiy,Mykolaiv,2,27,Privolnoie 2/27,twin,NA,NA,2,1,0,0,0,2,0,1,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396,Ingul,Privolnoie,Bashtankiy,Mykolaiv,4,8,Privolnoie 4/8,single,NA,adult,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
397,Ingul,Privolnoie,Bashtankiy,Mykolaiv,4,25,Privolnoie 4/25,single,NA,adult,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
398,Ingul,Privolnoie,Bashtankiy,Mykolaiv,4,29,Privolnoie 4/29,single,NA,adult,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Ingul,Sofievka,Bashtankiy,Mykolaiv,1,10,Sofievka 1/10,single,NA,adult,NA,NA,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,Ingul,Sofievka,Bashtankiy,Mykolaiv,1,12,Sofievka 1/12,single,NA,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Ingul,Sokolovka,Bashtankiy,Mykolaiv,1,23,Sokolovka 1/23,twin,NA,NA,2,1,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
402,Ingul,Sokolovka,Bashtankiy,Mykolaiv,1,24,Sokolovka 1/24,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
403,Ingul,Sokolovka,Bashtankiy,Mykolaiv,1,28,Sokolovka 1/28,single,NA,adult,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Ingul,Sokolovka,Bashtankiy,Mykolaiv,2,6,Sokolovka 2/6,cenotaph,NA,NA,3,3,0,1,1,0,0,1,NA,NA,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
405,Ingul,Sokolovka,Bashtankiy,Mykolaiv,2,14,Sokolovka 2/14,twin,NA,NA,2,2,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
406,Ingul,Sokolovka,Bashtankiy,Mykolaiv,2,17,Sokolovka 2/17,single,NA,adult,3,3,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Ingul,Sokolovka,Bashtankiy,Mykolaiv,2,20,Sokolovka 2/20,single,NA,adult,NA,NA,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408,Ingul,Sokolovka,Bashtankiy,Mykolaiv,2,27,Sokolovka 2/27,single,NA,NA,2,4,0,1,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,Ingul,Sokolovka,Bashtankiy,Mykolaiv,3,4,Sokolovka 3/4,single,NA,adult,2,5,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Ingul,Sokolovka,Bashtankiy,Mykolaiv,3,14,Sokolovka 3/14,single,NA,NA,NA,NA,0,0,0,1,0,1,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
411,Ingul,Sokolovka,Bashtankiy,Mykolaiv,3,21,Sokolovka 3/21,single,NA,adult,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Ingul,Starorozanovka,Novobugskiy,Mykolaiv,1,5,Starorozanovka 1/5,single,NA,adult,NA,NA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Ingul,Starorozanovka,Novobugskiy,Mykolaiv,1,9,Starorozanovka 1/9,single,NA,NA,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
414,Ingul,Starogorozheno,Bashtankiy,Mykolaiv,1,10,Starogorozheno 1/10,collective,NA,NA,NA,NA,0,0,0,2,0,1,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
415,Ingul,Starogorozheno,Bashtankiy,Mykolaiv,1,23,Starogorozheno 1/23,single,NA,adult,3,3,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Ingul,Starogorozheno,Bashtankiy,Mykolaiv,2,8,Starogorozheno 2/8,single,NA,juvenile,NA,NA,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
417,Ingul,Starogorozheno,Bashtankiy,Mykolaiv,2,19,Starogorozheno 2/19,single,NA,juvenile,NA,NA,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
418,Ingul,Starogorozheno,Bashtankiy,Mykolaiv,2,22,Starogorozheno 2/22,single,NA,juvenile,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
419,Ingul,Starogorozheno,Bashtankiy,Mykolaiv,2,23,Starogorozheno 2/23,single,NA,adult,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Ingul,Starogorozheno,Bashtankiy,Mykolaiv,2,24,Starogorozheno 2/24,single,NA,adult,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
421,Ingul,Starogorozheno,Bashtankiy,Mykolaiv,3,4,Starogorozheno 3/4,twin,NA,NA,2,2,0,1,0,1,0,0,NA,NA,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Ingul,Starogorozheno,Bashtankiy,Mykolaiv,3,14,Starogorozheno 3/14,twin,NA,NA,NA,NA,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Ingul,Timofeevka,Snigirevskiy,Mykolaiv,4,9,Timofeevka 4/9,single,NA,adult,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Ingul,Timofeevka,Snigirevskiy,Mykolaiv,4,12,Timofeevka 4/12,single,NA,NA,2,2,0,1,0,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,Ingul,Timofeevka,Snigirevskiy,Mykolaiv,4,14,Timofeevka 4/14,single,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
426,Ingul,Timofeevka,Snigirevskiy,Mykolaiv,4,16,Timofeevka 4/16,single,NA,adult,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,Ingul,Timofeevka,Snigirevskiy,Mykolaiv,4,17,Timofeevka 4/17,single,NA,adult,3,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Ingul,Timofeevka,Snigirevskiy,Mykolaiv,4,18,Timofeevka 4/18,single,NA,NA,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Ingul,Timofeevka,Snigirevskiy,Mykolaiv,4,25,Timofeevka 4/25,single,NA,NA,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
430,Ingul,Timofeevka,Snigirevskiy,Mykolaiv,5,6,Timofeevka 5/6,twin,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,Molochna,Iushanli,Vasylievka,Zaporozhe,1,*,Iushanli 1/*,single,NA,adult,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
432,Molochna,Iushanli,Vasylievka,Zaporozhe,8,2,Iushanli 8/2,single,NA,NA,2,4,0,1,0,0,0,0,NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,Molochna,Akkermen I,Vasylievka,Zaporozhe,1,4,Akkermen I 1/4,single,NA,adult,2,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
434,Molochna,Akkermen I,Vasylievka,Zaporozhe,1,6,Akkermen I 1/6,single,female,adult,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,Molochna,Akkermen I,Vasylievka,Zaporozhe,1,7,Akkermen I 1/7,single,NA,adult,2,4,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,Molochna,Akkermen I,Vasylievka,Zaporozhe,3,1,Akkermen I 3/1,single,NA,juvenile,2,5,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437,Molochna,Akkermen I,Vasylievka,Zaporozhe,3,1’,Akkermen I 3/1’,single,NA,juvenile,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,Molochna,Akkermen I,Vasylievka,Zaporozhe,2,3,Akkermen I 2/3,single,NA,adult,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,Molochna,Akkermen I,Vasylievka,Zaporozhe,4,1,Akkermen I 4/1,single,NA,adult,2,4,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Molochna,Akkermen I,Vasylievka,Zaporozhe,4,2,Akkermen I 4/2,single,NA,juvenile,2,4,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
441,Molochna,Akkermen I,Vasylievka,Zaporozhe,4,3,Akkermen I 4/3,single,NA,NA,NA,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Molochna,Akkermen I,Vasylievka,Zaporozhe,4,5,Akkermen I 4/5,collective,NA,NA,2,4,0,1,0,1,0,1,NA,NA,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
443,Molochna,Akkermen I,Vasylievka,Zaporozhe,5,3,Akkermen I 5/3,single,NA,adult,2,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Molochna,Akkermen I,Vasylievka,Zaporozhe,6,1,Akkermen I 6/1,single,NA,juvenile,2,4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Molochna,Akkermen I,Vasylievka,Zaporozhe,6,3,Akkermen I 6/3,single,male,adult,2,4,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
446,Molochna,Akkermen I,Vasylievka,Zaporozhe,6,4,Akkermen I 6/4,single,NA,adult,2,2,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,Molochna,Akkermen I,Vasylievka,Zaporozhe,7,1,Akkermen I 7/1,twin,NA,NA,NA,NA,0,0,0,1,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
448,Molochna,Akkermen I,Vasylievka,Zaporozhe,7,2,Akkermen I 7/2,single,NA,adult,2,5,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
449,Molochna,Akkermen I,Vasylievka,Zaporozhe,7,7,Akkermen I 7/7,twin,NA,NA,2,5,0,1,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Molochna,Akkermen I,Vasylievka,Zaporozhe,9,4,Akkermen I 9/4,single,male,adult,3,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Molochna,Akkermen I,Vasylievka,Zaporozhe,9,6,Akkermen I 9/6,single,male,adult,NA,NA,0,1,0,1,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
452,Molochna,Akkermen I,Vasylievka,Zaporozhe,11,1,Akkermen I 11/1,single,NA,NA,NA,NA,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Molochna,Akkermen I,Vasylievka,Zaporozhe,11,2,Akkermen I 11/2,twin,NA,NA,3,3,0,0,0,1,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,Molochna,Akkermen I,Vasylievka,Zaporozhe,12,1,Akkermen I 12/1,single,male,adult,NA,NA,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
455,Molochna,Akkermen I,Vasylievka,Zaporozhe,12,3,Akkermen I 12/3,single,NA,adult,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Molochna,Akkermen I,Vasylievka,Zaporozhe,12,5,Akkermen I 12/5,single,NA,adult,2,2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,Molochna,Akkermen I,Vasylievka,Zaporozhe,14,4,Akkermen I 14/4,single,NA,juvenile,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
458,Molochna,Akkermen I,Vasylievka,Zaporozhe,14,6,Akkermen I 14/6,single,NA,juvenile,2,1,0,0,1,0,0,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Molochna,Akkermen I,Vasylievka,Zaporozhe,14,7,Akkermen I 14/7,single,male,adult,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Molochna,Akkermen I,Vasylievka,Zaporozhe,14,10,Akkermen I 14/10,single,female,adult,NA,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461,Molochna,Akkermen I,Vasylievka,Zaporozhe,17,1,Akkermen I 17/1,single,male,adult,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462,Molochna,Akkermen I,Vasylievka,Zaporozhe,17,2,Akkermen I 17/2,twin,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
